SEGEMENT,SUB_SEGMENT,PARTICULARS,ROW_TYPE,PERIOD,METRIC,VALUE,SN
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal - Other Scheme Acquiring,LINE,KARTIK_2082,BUDGET,246100.64145589972,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal (A),LINE,KARTIK_2082,BUDGET,5896698.428755917,
QR SEGMENT,,Revenue from P2P Fund Transfer,LINE,KARTIK_2082,BUDGET,56139.3,B.
QR SEGMENT,,Subtotal (B),LINE,KARTIK_2082,BUDGET,56139.3,
SMARTBANKING SEGMENT,,Gross Revenue from SmartBanking,LINE,KARTIK_2082,BUDGET,0.0,C
SMARTBANKING SEGMENT,,Subtotal (C),LINE,KARTIK_2082,BUDGET,0.0,
SMARTPAY SEGMENT,,Gross Revenue from IBFT Project,LINE,KARTIK_2082,BUDGET,0.0,D
SMARTPAY SEGMENT,,Subtotal (D),LINE,KARTIK_2082,BUDGET,0.0,
OTHER INCOME,,Interest Income,LINE,KARTIK_2082,BUDGET,0.0,E.
OTHER INCOME,,Revenue from DMS User Fee,LINE,KARTIK_2082,BUDGET,30000.0,
OTHER INCOME,,PIN Change from POS/Cash Advance POS,LINE,KARTIK_2082,BUDGET,0.0,
OTHER INCOME,,API Suite,LINE,KARTIK_2082,BUDGET,160000.0,
OTHER INCOME,,Merchant POS (VISA and UPI),LINE,KARTIK_2082,BUDGET,0.0,
OTHER INCOME,,ACS Services,LINE,KARTIK_2082,BUDGET,0.0,
OTHER INCOME,,SCT HUB - Real Time Processing (Powered by API),LINE,KARTIK_2082,BUDGET,0.0,
OTHER INCOME,,SCT HUB - ATM Monitoring,LINE,KARTIK_2082,BUDGET,0.0,
OTHER INCOME,,Cardless Withdrawal,LINE,KARTIK_2082,BUDGET,0.0,
OTHER INCOME,,SMS Gateway Maintenance Charge,LINE,KARTIK_2082,BUDGET,0.0,
OTHER INCOME,,Other Income,LINE,KARTIK_2082,BUDGET,75000.0,
OTHER INCOME,,Subtotal (D),LINE,KARTIK_2082,BUDGET,265000.0,
CARD SEGMENT,I. SCT UPI CARD,Card Sales,LINE,KARTIK_2082,ACTUAL,300000.0,
CARD SEGMENT,I. SCT UPI CARD,Free Card Incentive (New Deal),LINE,KARTIK_2082,ACTUAL,0.0,
CARD SEGMENT,I. SCT UPI CARD,One Time Joining Fee,LINE,KARTIK_2082,ACTUAL,125000.0,
CARD SEGMENT,I. SCT UPI CARD,Card Personalization Fee,LINE,KARTIK_2082,ACTUAL,156145.0,
CARD SEGMENT,I. SCT UPI CARD,Subscription Fee,LINE,KARTIK_2082,ACTUAL,1316700.9623306962,
CARD SEGMENT,I. SCT UPI CARD,ATM Management Fee,LINE,KARTIK_2082,ACTUAL,156500.0,
CARD SEGMENT,I. SCT UPI CARD,Card renewal fee,LINE,KARTIK_2082,ACTUAL,1133015.3099999996,
CARD SEGMENT,I. SCT UPI CARD,Transaction Revenue (Issuing and Acquiring),LINE,KARTIK_2082,ACTUAL,970967.4006194605,
CARD SEGMENT,I. SCT UPI CARD,Incentive from UPI,LINE,KARTIK_2082,ACTUAL,0.0,
CARD SEGMENT,I. SCT UPI CARD,Subtotal - UPI Card,LINE,KARTIK_2082,ACTUAL,4158328.672950156,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Global),LINE,KARTIK_2082,ACTUAL,2083333.3333333333,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Prabhu),LINE,KARTIK_2082,ACTUAL,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Commercial Bank 1),LINE,KARTIK_2082,ACTUAL,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - IME PAY),LINE,KARTIK_2082,ACTUAL,0.0,
CARD SEGMENT,II. VISA CARD,Subtotal - VISA Card,LINE,KARTIK_2082,ACTUAL,2083333.3333333333,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Pulse Acquiring,LINE,KARTIK_2082,ACTUAL,382479.6261257731,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Mastercard Acquiring,LINE,KARTIK_2082,ACTUAL,482109.8230088496,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Module Fee,LINE,KARTIK_2082,ACTUAL,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Transaction Fee,LINE,KARTIK_2082,ACTUAL,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal - Other Scheme Acquiring,LINE,KARTIK_2082,ACTUAL,864589.4491346227,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal (A),LINE,KARTIK_2082,ACTUAL,7106251.455418112,
QR SEGMENT,,Revenue from P2P Fund Transfer,LINE,KARTIK_2082,ACTUAL,78529.76712,B.
QR SEGMENT,,Subtotal (B),LINE,KARTIK_2082,ACTUAL,78529.76712,
SMARTBANKING SEGMENT,,Gross Revenue from SmartBanking,LINE,KARTIK_2082,ACTUAL,0.0,C
SMARTBANKING SEGMENT,,Subtotal (C),LINE,KARTIK_2082,ACTUAL,0.0,
SMARTPAY SEGMENT,,Gross Revenue from IBFT Project,LINE,KARTIK_2082,ACTUAL,0.0,D
SMARTPAY SEGMENT,,Subtotal (D),LINE,KARTIK_2082,ACTUAL,0.0,
OTHER INCOME,,Interest Income,LINE,KARTIK_2082,ACTUAL,1800.82,E.
OTHER INCOME,,Revenue from DMS User Fee,LINE,KARTIK_2082,ACTUAL,57000.0,
OTHER INCOME,,PIN Change from POS/Cash Advance POS,LINE,KARTIK_2082,ACTUAL,0.0,
OTHER INCOME,,API Suite,LINE,KARTIK_2082,ACTUAL,900000.0,
OTHER INCOME,,Merchant POS (VISA and UPI),LINE,KARTIK_2082,ACTUAL,5000.0,
OTHER INCOME,,ACS Services,LINE,KARTIK_2082,ACTUAL,1122500.0,
OTHER INCOME,,SCT HUB - Real Time Processing (Powered by API),LINE,KARTIK_2082,ACTUAL,0.0,
OTHER INCOME,,SCT HUB - ATM Monitoring,LINE,KARTIK_2082,ACTUAL,0.0,
OTHER INCOME,,Cardless Withdrawal,LINE,KARTIK_2082,ACTUAL,0.0,
OTHER INCOME,,SMS Gateway Maintenance Charge,LINE,KARTIK_2082,ACTUAL,0.0,
OTHER INCOME,,Other Income,LINE,KARTIK_2082,ACTUAL,88053.82,
OTHER INCOME,,Subtotal (D),LINE,KARTIK_2082,ACTUAL,2174354.6399999997,
CARD SEGMENT,I. SCT UPI CARD,Card Sales,LINE,KARTIK_2082,VARIANCE,58200.0,
CARD SEGMENT,I. SCT UPI CARD,Free Card Incentive (New Deal),LINE,KARTIK_2082,VARIANCE,-460200.0,
CARD SEGMENT,I. SCT UPI CARD,One Time Joining Fee,LINE,KARTIK_2082,VARIANCE,125000.0,
CARD SEGMENT,I. SCT UPI CARD,Card Personalization Fee,LINE,KARTIK_2082,VARIANCE,-18855.0,
CARD SEGMENT,I. SCT UPI CARD,Subscription Fee,LINE,KARTIK_2082,VARIANCE,483367.6289973628,
CARD SEGMENT,I. SCT UPI CARD,ATM Management Fee,LINE,KARTIK_2082,VARIANCE,-51151.15099999998,
CARD SEGMENT,I. SCT UPI CARD,Card renewal fee,LINE,KARTIK_2082,VARIANCE,299681.9766666662,
CARD SEGMENT,I. SCT UPI CARD,Transaction Revenue (Issuing and Acquiring),LINE,KARTIK_2082,VARIANCE,374220.7643194442,
CARD SEGMENT,I. SCT UPI CARD,Incentive from UPI,LINE,KARTIK_2082,VARIANCE,-219200.0,
CARD SEGMENT,I. SCT UPI CARD,Subtotal - UPI Card,LINE,KARTIK_2082,VARIANCE,591064.2189834733,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Global),LINE,KARTIK_2082,VARIANCE,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Prabhu),LINE,KARTIK_2082,VARIANCE,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Commercial Bank 1),LINE,KARTIK_2082,VARIANCE,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - IME PAY),LINE,KARTIK_2082,VARIANCE,0.0,
CARD SEGMENT,II. VISA CARD,Subtotal - VISA Card,LINE,KARTIK_2082,VARIANCE,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Pulse Acquiring,LINE,KARTIK_2082,VARIANCE,161610.44452341323,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Mastercard Acquiring,LINE,KARTIK_2082,VARIANCE,456878.36315530975,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Module Fee,LINE,KARTIK_2082,VARIANCE,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Transaction Fee,LINE,KARTIK_2082,VARIANCE,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal - Other Scheme Acquiring,LINE,KARTIK_2082,VARIANCE,618488.807678723,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal (A),LINE,KARTIK_2082,VARIANCE,1209553.0266621963,
QR SEGMENT,,Revenue from P2P Fund Transfer,LINE,KARTIK_2082,VARIANCE,22390.46712,B.
QR SEGMENT,,Subtotal (B),LINE,KARTIK_2082,VARIANCE,22390.46712,
SMARTBANKING SEGMENT,,Gross Revenue from SmartBanking,LINE,KARTIK_2082,VARIANCE,0.0,C
SMARTBANKING SEGMENT,,Subtotal (C),LINE,KARTIK_2082,VARIANCE,0.0,
SMARTPAY SEGMENT,,Gross Revenue from IBFT Project,LINE,KARTIK_2082,VARIANCE,0.0,D
SMARTPAY SEGMENT,,Subtotal (D),LINE,KARTIK_2082,VARIANCE,0.0,
OTHER INCOME,,Interest Income,LINE,KARTIK_2082,VARIANCE,1800.82,E.
OTHER INCOME,,Revenue from DMS User Fee,LINE,KARTIK_2082,VARIANCE,27000.0,
OTHER INCOME,,PIN Change from POS/Cash Advance POS,LINE,KARTIK_2082,VARIANCE,0.0,
OTHER INCOME,,API Suite,LINE,KARTIK_2082,VARIANCE,740000.0,
OTHER INCOME,,Merchant POS (VISA and UPI),LINE,KARTIK_2082,VARIANCE,5000.0,
OTHER INCOME,,ACS Services,LINE,KARTIK_2082,VARIANCE,1122500.0,
OTHER INCOME,,SCT HUB - Real Time Processing (Powered by API),LINE,KARTIK_2082,VARIANCE,0.0,
OTHER INCOME,,SCT HUB - ATM Monitoring,LINE,KARTIK_2082,VARIANCE,0.0,
OTHER INCOME,,Cardless Withdrawal,LINE,KARTIK_2082,VARIANCE,0.0,
OTHER INCOME,,SMS Gateway Maintenance Charge,LINE,KARTIK_2082,VARIANCE,0.0,
OTHER INCOME,,Other Income,LINE,KARTIK_2082,VARIANCE,13053.820000000007,
OTHER INCOME,,Subtotal (D),LINE,KARTIK_2082,VARIANCE,1909354.64,
CARD SEGMENT,I. SCT UPI CARD,Card Sales,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,1.2406947890818858,
CARD SEGMENT,I. SCT UPI CARD,Free Card Incentive (New Deal),LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,I. SCT UPI CARD,One Time Joining Fee,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,I. SCT UPI CARD,Card Personalization Fee,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.8922571428571429,
CARD SEGMENT,I. SCT UPI CARD,Subscription Fee,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,1.5800411547968354,
CARD SEGMENT,I. SCT UPI CARD,ATM Management Fee,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.7536678667386727,
CARD SEGMENT,I. SCT UPI CARD,Card renewal fee,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,1.3596183719999995,
CARD SEGMENT,I. SCT UPI CARD,Transaction Revenue (Issuing and Acquiring),LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,1.627101589779726,
CARD SEGMENT,I. SCT UPI CARD,Incentive from UPI,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,I. SCT UPI CARD,Subtotal - UPI Card,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,1.1656911694130858,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Global),LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,1.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Prabhu),LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Commercial Bank 1),LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - IME PAY),LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,II. VISA CARD,Subtotal - VISA Card,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,1.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Pulse Acquiring,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,1.7317021023529091,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Mastercard Acquiring,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,19.10748826295964,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Module Fee,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Transaction Fee,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal - Other Scheme Acquiring,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,3.5131539845642936,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal (A),LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,1.2051237724425032,
QR SEGMENT,,Revenue from P2P Fund Transfer,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,1.398837661317473,B.
QR SEGMENT,,Subtotal (B),LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,1.398837661317473,
SMARTBANKING SEGMENT,,Gross Revenue from SmartBanking,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,C
SMARTBANKING SEGMENT,,Subtotal (C),LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,
SMARTPAY SEGMENT,,Gross Revenue from IBFT Project,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,D
SMARTPAY SEGMENT,,Subtotal (D),LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Interest Income,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,E.
OTHER INCOME,,Revenue from DMS User Fee,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,1.9,
OTHER INCOME,,PIN Change from POS/Cash Advance POS,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,API Suite,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,5.625,
OTHER INCOME,,Merchant POS (VISA and UPI),LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,ACS Services,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,SCT HUB - Real Time Processing (Powered by API),LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,SCT HUB - ATM Monitoring,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Cardless Withdrawal,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,SMS Gateway Maintenance Charge,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Other Income,LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,1.1740509333333333,
OTHER INCOME,,Subtotal (D),LINE,KARTIK_2082,PCT_OF_ACHIEVEMENT,8.205111849056603,
CARD SEGMENT,I. SCT UPI CARD,Card Sales,LINE,MANGSIR_2082,BUDGET,483600.0,
CARD SEGMENT,I. SCT UPI CARD,Free Card Incentive (New Deal),LINE,MANGSIR_2082,BUDGET,920400.0,
CARD SEGMENT,I. SCT UPI CARD,One Time Joining Fee,LINE,MANGSIR_2082,BUDGET,0.0,
CARD SEGMENT,I. SCT UPI CARD,Card Personalization Fee,LINE,MANGSIR_2082,BUDGET,350000.0,
CARD SEGMENT,I. SCT UPI CARD,Subscription Fee,LINE,MANGSIR_2082,BUDGET,833333.3333333334,
CARD SEGMENT,I. SCT UPI CARD,ATM Management Fee,LINE,MANGSIR_2082,BUDGET,207651.15099999998,
CARD SEGMENT,I. SCT UPI CARD,Card renewal fee,LINE,MANGSIR_2082,BUDGET,833333.3333333334,
CARD SEGMENT,I. SCT UPI CARD,Transaction Revenue (Issuing and Acquiring),LINE,MANGSIR_2082,BUDGET,608681.5690260166,
CARD SEGMENT,I. SCT UPI CARD,Incentive from UPI,LINE,MANGSIR_2082,BUDGET,438400.0,
CARD SEGMENT,I. SCT UPI CARD,Subtotal - UPI Card,LINE,MANGSIR_2082,BUDGET,4675399.386692684,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Global),LINE,MANGSIR_2082,BUDGET,2083333.3333333333,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Prabhu),LINE,MANGSIR_2082,BUDGET,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Commercial Bank 1),LINE,MANGSIR_2082,BUDGET,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - IME PAY),LINE,MANGSIR_2082,BUDGET,0.0,
CARD SEGMENT,II. VISA CARD,Subtotal - VISA Card,LINE,MANGSIR_2082,BUDGET,2083333.3333333333,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Pulse Acquiring,LINE,MANGSIR_2082,BUDGET,227495.2570504307,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Mastercard Acquiring,LINE,MANGSIR_2082,BUDGET,25988.40364914602,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Module Fee,LINE,MANGSIR_2082,BUDGET,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Transaction Fee,LINE,MANGSIR_2082,BUDGET,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal - Other Scheme Acquiring,LINE,MANGSIR_2082,BUDGET,253483.66069957672,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal (A),LINE,MANGSIR_2082,BUDGET,7012216.380725594,
QR SEGMENT,,Revenue from P2P Fund Transfer,LINE,MANGSIR_2082,BUDGET,58946.26500000001,B.
QR SEGMENT,,Subtotal (B),LINE,MANGSIR_2082,BUDGET,58946.26500000001,
SMARTBANKING SEGMENT,,Gross Revenue from SmartBanking,LINE,MANGSIR_2082,BUDGET,0.0,C
SMARTBANKING SEGMENT,,Subtotal (C),LINE,MANGSIR_2082,BUDGET,0.0,
SMARTPAY SEGMENT,,Gross Revenue from IBFT Project,LINE,MANGSIR_2082,BUDGET,0.0,D
SMARTPAY SEGMENT,,Subtotal (D),LINE,MANGSIR_2082,BUDGET,0.0,
OTHER INCOME,,Interest Income,LINE,MANGSIR_2082,BUDGET,0.0,E.
OTHER INCOME,,Revenue from DMS User Fee,LINE,MANGSIR_2082,BUDGET,30000.0,
OTHER INCOME,,PIN Change from POS/Cash Advance POS,LINE,MANGSIR_2082,BUDGET,0.0,
OTHER INCOME,,API Suite,LINE,MANGSIR_2082,BUDGET,160000.0,
OTHER INCOME,,Merchant POS (VISA and UPI),LINE,MANGSIR_2082,BUDGET,0.0,
OTHER INCOME,,ACS Services,LINE,MANGSIR_2082,BUDGET,0.0,
OTHER INCOME,,SCT HUB - Real Time Processing (Powered by API),LINE,MANGSIR_2082,BUDGET,0.0,
OTHER INCOME,,SCT HUB - ATM Monitoring,LINE,MANGSIR_2082,BUDGET,0.0,
OTHER INCOME,,Cardless Withdrawal,LINE,MANGSIR_2082,BUDGET,0.0,
OTHER INCOME,,SMS Gateway Maintenance Charge,LINE,MANGSIR_2082,BUDGET,0.0,
OTHER INCOME,,Other Income,LINE,MANGSIR_2082,BUDGET,75000.0,
OTHER INCOME,,Subtotal (D),LINE,MANGSIR_2082,BUDGET,265000.0,
CARD SEGMENT,I. SCT UPI CARD,Card Sales,LINE,MANGSIR_2082,ACTUAL,0.0,
CARD SEGMENT,I. SCT UPI CARD,Free Card Incentive (New Deal),LINE,MANGSIR_2082,ACTUAL,0.0,
CARD SEGMENT,I. SCT UPI CARD,One Time Joining Fee,LINE,MANGSIR_2082,ACTUAL,0.0,
CARD SEGMENT,I. SCT UPI CARD,Card Personalization Fee,LINE,MANGSIR_2082,ACTUAL,102860.0,
CARD SEGMENT,I. SCT UPI CARD,Subscription Fee,LINE,MANGSIR_2082,ACTUAL,1241765.48678661,
CARD SEGMENT,I. SCT UPI CARD,ATM Management Fee,LINE,MANGSIR_2082,ACTUAL,102500.0,
CARD SEGMENT,I. SCT UPI CARD,Card renewal fee,LINE,MANGSIR_2082,ACTUAL,1658255.8900000001,
CARD SEGMENT,I. SCT UPI CARD,Transaction Revenue (Issuing and Acquiring),LINE,MANGSIR_2082,ACTUAL,1068064.1406814067,
CARD SEGMENT,I. SCT UPI CARD,Incentive from UPI,LINE,MANGSIR_2082,ACTUAL,0.0,
CARD SEGMENT,I. SCT UPI CARD,Subtotal - UPI Card,LINE,MANGSIR_2082,ACTUAL,4173445.5174680166,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Global),LINE,MANGSIR_2082,ACTUAL,2083333.3333333333,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Prabhu),LINE,MANGSIR_2082,ACTUAL,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Commercial Bank 1),LINE,MANGSIR_2082,ACTUAL,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - IME PAY),LINE,MANGSIR_2082,ACTUAL,0.0,
CARD SEGMENT,II. VISA CARD,Subtotal - VISA Card,LINE,MANGSIR_2082,ACTUAL,2083333.3333333333,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Pulse Acquiring,LINE,MANGSIR_2082,ACTUAL,305983.7009006185,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Mastercard Acquiring,LINE,MANGSIR_2082,ACTUAL,385687.8584070797,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Module Fee,LINE,MANGSIR_2082,ACTUAL,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Transaction Fee,LINE,MANGSIR_2082,ACTUAL,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal - Other Scheme Acquiring,LINE,MANGSIR_2082,ACTUAL,691671.5593076982,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal (A),LINE,MANGSIR_2082,ACTUAL,6948450.410109048,
QR SEGMENT,,Revenue from P2P Fund Transfer,LINE,MANGSIR_2082,ACTUAL,67587.93,B.
QR SEGMENT,,Subtotal (B),LINE,MANGSIR_2082,ACTUAL,67587.93,
SMARTBANKING SEGMENT,,Gross Revenue from SmartBanking,LINE,MANGSIR_2082,ACTUAL,0.0,C
SMARTBANKING SEGMENT,,Subtotal (C),LINE,MANGSIR_2082,ACTUAL,0.0,
SMARTPAY SEGMENT,,Gross Revenue from IBFT Project,LINE,MANGSIR_2082,ACTUAL,0.0,D
SMARTPAY SEGMENT,,Subtotal (D),LINE,MANGSIR_2082,ACTUAL,0.0,
OTHER INCOME,,Interest Income,LINE,MANGSIR_2082,ACTUAL,113067.66999999998,E.
OTHER INCOME,,Revenue from DMS User Fee,LINE,MANGSIR_2082,ACTUAL,45500.0,
OTHER INCOME,,PIN Change from POS/Cash Advance POS,LINE,MANGSIR_2082,ACTUAL,0.0,
OTHER INCOME,,API Suite,LINE,MANGSIR_2082,ACTUAL,0.0,
OTHER INCOME,,Merchant POS (VISA and UPI),LINE,MANGSIR_2082,ACTUAL,5000.0,
OTHER INCOME,,ACS Services,LINE,MANGSIR_2082,ACTUAL,110000.0,
OTHER INCOME,,SCT HUB - Real Time Processing (Powered by API),LINE,MANGSIR_2082,ACTUAL,0.0,
OTHER INCOME,,SCT HUB - ATM Monitoring,LINE,MANGSIR_2082,ACTUAL,0.0,
OTHER INCOME,,Cardless Withdrawal,LINE,MANGSIR_2082,ACTUAL,0.0,
OTHER INCOME,,SMS Gateway Maintenance Charge,LINE,MANGSIR_2082,ACTUAL,0.0,
OTHER INCOME,,Other Income,LINE,MANGSIR_2082,ACTUAL,161322.26000000004,
OTHER INCOME,,Subtotal (D),LINE,MANGSIR_2082,ACTUAL,434889.93000000005,
CARD SEGMENT,I. SCT UPI CARD,Card Sales,LINE,MANGSIR_2082,VARIANCE,-483600.0,
CARD SEGMENT,I. SCT UPI CARD,Free Card Incentive (New Deal),LINE,MANGSIR_2082,VARIANCE,-920400.0,
CARD SEGMENT,I. SCT UPI CARD,One Time Joining Fee,LINE,MANGSIR_2082,VARIANCE,0.0,
CARD SEGMENT,I. SCT UPI CARD,Card Personalization Fee,LINE,MANGSIR_2082,VARIANCE,-247140.0,
CARD SEGMENT,I. SCT UPI CARD,Subscription Fee,LINE,MANGSIR_2082,VARIANCE,408432.1534532766,
CARD SEGMENT,I. SCT UPI CARD,ATM Management Fee,LINE,MANGSIR_2082,VARIANCE,-105151.15099999998,
CARD SEGMENT,I. SCT UPI CARD,Card renewal fee,LINE,MANGSIR_2082,VARIANCE,824922.5566666668,
CARD SEGMENT,I. SCT UPI CARD,Transaction Revenue (Issuing and Acquiring),LINE,MANGSIR_2082,VARIANCE,459382.5716553901,
CARD SEGMENT,I. SCT UPI CARD,Incentive from UPI,LINE,MANGSIR_2082,VARIANCE,-438400.0,
CARD SEGMENT,I. SCT UPI CARD,Subtotal - UPI Card,LINE,MANGSIR_2082,VARIANCE,-501953.86922466673,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Global),LINE,MANGSIR_2082,VARIANCE,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Prabhu),LINE,MANGSIR_2082,VARIANCE,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Commercial Bank 1),LINE,MANGSIR_2082,VARIANCE,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - IME PAY),LINE,MANGSIR_2082,VARIANCE,0.0,
CARD SEGMENT,II. VISA CARD,Subtotal - VISA Card,LINE,MANGSIR_2082,VARIANCE,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Pulse Acquiring,LINE,MANGSIR_2082,VARIANCE,78488.44385018782,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Mastercard Acquiring,LINE,MANGSIR_2082,VARIANCE,359699.4547579337,
